Station Code,State,District,Block,Latitude,Longitude,Month,Groundwater Level,Avg Temperature (°C),Total Rainfall (mm),Soil pH,Clay (%),Sand (%),Silt (%),Organic Carbon (g/kg),Nitrogen (g/kg)
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2023-08,8.0,24.1997311827957,37.7,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2023-09,7.2,23.19763888888889,145.7,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2023-10,7.5,23.87889784946237,52.3,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2023-11,7.8,22.653888888888886,110.9,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2023-12,8.0,22.013440860215052,12.8,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-01,8.7,22.22822580645161,5.1000000000000005,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-02,9.1,24.339080459770116,0.1,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-03,8.9,27.170967741935485,0.0,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-04,11.1,29.418194444444442,0.30000000000000004,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-05,9.2,26.38817204301075,174.4,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-06,8.5,23.77902777777778,163.7,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-07,8.1,22.766129032258064,188.6,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-08,8.0,23.1252688172043,170.0,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-09,7.9,23.341805555555553,69.4,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-10,6.9,22.674462365591395,238.0,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-11,7.3,22.171111111111113,37.300000000000004,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2024-12,7.2,21.773521505376344,96.5,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-01,8.0,20.608198924731184,6.8,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-02,8.6,22.720982142857142,0.0,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-03,8.9,25.396370967741937,29.1,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-04,9.0,26.122361111111108,23.900000000000002,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-05,8.9,24.31787634408602,148.3,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-06,8.4,23.428055555555556,115.1,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-07,8.8,22.774327956989247,221.3,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-08,8.4,22.371908602150537,194.5,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-09,8.2,22.510416666666668,165.2,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-10,8.0,22.55793010752688,199.5,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-11,7.9,21.616111111111113,31.700000000000003,6.4,16.6,59.1,13.4,11.2,1.1
10105,Karnataka,Bengaluru Urban,Anekal,12.80833,77.58333,2025-12,9.1,19.947849462365593,6.0,6.4,16.6,59.1,13.4,11.2,1.1
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-01,51.3,20.60793010752688,30.5,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-02,52.65,21.12589285714286,14.2,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-03,53.86,24.810349462365593,0.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-04,54.97,26.377083333333335,43.3,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-05,56.0,25.22405913978495,84.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-06,55.25,23.870694444444446,111.1,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-07,52.5,22.8002688172043,156.5,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-08,52.46,23.10510752688172,121.2,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-09,50.3,23.104999999999997,101.3,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-10,49.64,22.51048387096774,247.4,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-11,48.0,21.013194444444444,297.8,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2021-12,49.2,20.273387096774194,19.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-01,45.5,20.947580645161292,6.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-02,44.85,21.914583333333333,0.2,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-03,45.1,24.574193548387097,4.8,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-04,45.2,25.880555555555556,19.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-05,43.41,24.19650537634409,99.3,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-06,42.1,23.46222222222222,82.5,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-07,41.3,22.43521505376344,126.6,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-08,17.2,22.431048387096777,225.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-09,32.24,22.541527777777777,87.10000000000001,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-10,33.5,21.60537634408602,138.5,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-11,27.2,20.60597222222222,70.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2022-12,26.6,20.150806451612905,77.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-01,28.0,19.61451612903226,1.3,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-02,23.42,21.995535714285715,0.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-03,23.4,24.188440860215056,45.800000000000004,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-04,23.45,26.294722222222223,24.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-05,24.0,25.382930107526885,139.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-06,23.5,24.814999999999998,61.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-07,23.65,23.017741935483873,132.4,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-08,23.7,24.635349462365593,46.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-09,25.0,23.588472222222222,99.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-10,23.4,23.855510752688172,44.8,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-11,24.2,22.400972222222222,104.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2023-12,22.5,21.678897849462366,10.200000000000001,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-01,22.7,21.808602150537634,11.1,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-02,23.2,23.93620689655172,0.2,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-03,23.9,26.741397849462363,0.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-04,34.6,29.076666666666668,0.4,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-05,26.1,26.648118279569893,149.1,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-06,25.3,24.107222222222223,121.10000000000001,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-07,25.1,23.036290322580644,119.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-08,26.2,23.4255376344086,169.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-09,26.8,23.931527777777777,43.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-10,26.3,22.811424731182797,226.3,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-11,25.1,21.638472222222223,50.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2024-12,25.8,21.238575268817204,90.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-01,26.1,19.908602150537636,3.4,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-02,25.0,21.707886904761907,0.0,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-03,25.6,24.79233870967742,15.799999999999999,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-04,26.5,25.873472222222226,12.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-05,25.7,24.548387096774192,81.4,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-06,25.9,23.671944444444442,52.800000000000004,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-07,26.0,23.043548387096777,104.6,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-08,25.1,22.62217741935484,117.7,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-09,24.7,22.829305555555553,70.3,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-10,24.9,22.57916666666667,184.9,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-11,23.4,21.523611111111112,31.5,6.7,17.2,58.0,12.1,9.5,0.8
10107,Karnataka,Bengaluru Urban,Anekal,12.85833,77.78944,2025-12,23.6,19.65981182795699,11.9,6.7,17.2,58.0,12.1,9.5,0.8
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-01,18.04,20.62459677419355,26.3,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-02,19.0,21.20595238095238,12.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-03,20.96,24.927419354838708,0.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-04,21.64,26.22958333333333,42.6,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-05,21.84,24.97782258064516,86.4,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-06,21.5,23.556388888888886,109.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-07,21.45,22.517473118279568,172.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-08,21.4,22.779973118279568,153.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-09,22.1,22.812083333333334,129.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-10,24.8,22.353360215053765,274.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-11,16.7,20.95513888888889,281.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2021-12,17.5,20.337096774193547,18.2,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-01,16.2,20.922043010752688,5.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-02,17.8,22.116220238095238,0.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-03,18.3,24.773655913978494,4.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-04,19.2,26.030277777777776,25.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-05,19.6,23.89489247311828,134.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-06,18.8,23.138472222222223,85.2,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-07,14.6,22.17970430107527,156.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-08,17.2,22.170295698924733,266.5,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-09,17.4,22.28861111111111,104.4,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-10,14.4,21.50685483870968,146.3,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-11,9.54,20.604444444444447,76.5,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2022-12,14.0,20.24099462365591,59.9,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-01,13.8,19.75215053763441,2.7,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-02,16.6,22.288988095238096,0.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-03,18.8,24.198790322580646,27.9,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-04,19.55,26.252916666666664,24.3,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-05,20.0,25.129973118279572,114.5,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-06,21.5,24.536805555555556,60.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-07,22.15,22.663978494623656,167.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-08,22.0,24.273252688172043,34.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-09,24.0,23.19111111111111,101.2,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-10,22.5,23.719220430107526,42.800000000000004,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-11,23.2,22.352777777777778,106.5,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2023-12,22.9,21.665591397849465,12.700000000000001,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-01,23.7,21.83951612903226,7.4,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-02,24.3,24.031752873563217,0.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-03,24.5,26.84233870967742,0.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-04,24.6,29.11847222222222,0.5,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-05,25.6,26.43239247311828,159.9,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-06,24.3,23.76,135.2,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-07,23.8,22.695026881720427,146.7,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-08,24.3,23.10483870967742,160.7,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-09,24.7,23.492083333333333,47.7,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-10,24.6,22.63965053763441,230.9,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-11,24.0,21.713333333333335,34.5,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2024-12,24.2,21.29180107526882,86.9,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-01,24.9,20.015994623655914,9.9,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-02,24.5,22.199255952380952,0.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-03,25.3,25.12701612903226,22.7,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-04,25.6,26.0,15.8,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-05,24.3,24.436155913978496,119.4,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-06,24.0,23.405277777777776,75.1,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-07,24.0,22.726881720430107,150.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-08,22.4,22.33494623655914,139.4,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-09,23.4,22.539722222222224,101.2,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-10,20.4,22.451344086021503,183.3,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-11,20.1,21.397777777777776,37.0,6.5,16.5,55.2,13.1,8.9,0.89
10108,Karnataka,Bengaluru Urban,Anekal,12.80139,77.70833,2025-12,21.5,19.593145161290323,7.8,6.5,16.5,55.2,13.1,8.9,0.89
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-01,10.76,21.05349462365591,27.1,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-02,11.85,21.645238095238096,17.2,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-03,12.77,25.397849462365592,0.0,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-04,13.35,26.261111111111113,76.5,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-05,13.95,25.122849462365593,109.0,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-06,14.56,23.650416666666665,113.8,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-07,14.35,22.618145161290325,180.8,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-08,14.0,22.743145161290325,185.6,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-09,13.8,22.806944444444444,117.0,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-10,9.2,22.36599462365591,296.5,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-11,9.4,21.094583333333333,296.3,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2021-12,11.85,20.541263440860217,21.1,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-01,15.4,21.309274193548386,6.1000000000000005,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-02,17.2,22.60848214285714,0.0,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-03,17.4,25.21760752688172,4.4,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-04,19.2,26.619444444444444,35.6,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-05,15.0,24.100134408602152,167.2,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-06,16.2,23.162916666666664,160.9,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-07,15.9,22.276478494623657,183.2,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-08,13.1,22.256720430107528,248.2,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-09,13.3,22.291666666666668,97.2,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-10,11.4,21.535887096774193,154.7,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-11,9.8,20.816111111111113,71.3,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2022-12,15.3,20.500806451612902,56.5,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-01,15.35,20.178360215053765,2.4,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-02,15.3,22.64702380952381,0.0,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-03,24.0,24.410483870967745,32.4,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-04,23.6,26.514444444444447,28.0,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-05,23.1,25.23534946236559,141.7,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-06,23.0,24.618611111111115,86.3,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-07,22.9,22.659408602150535,163.4,,,,,,
10201,Karnataka,Bengaluru Urban,Bengaluru North,12.97639,77.53611,2023-08,23.1,24.30282258064516,45.5,,,,,,
